	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment
1819599	0.39163	0.31687	1.00000	0.68863	0.66337	14043.00000	8626.00000	0.31687	0.39163	
1819600	0.39186	0.31709	1.00000	0.70779	0.64734	14046.00000	8628.00000	0.31709	0.39186	
1819601	0.39203	0.31689	1.00000	0.67256	0.53158	14048.00000	8626.00000	0.31689	0.39203	
1819602	0.39488	0.31696	1.00000	0.32264	0.32264	14084.00000	8626.00000	0.31696	0.39488	
1819603	0.39512	0.31707	1.00000	0.53024	0.49455	14087.00000	8627.00000	0.31707	0.39512	
1819604	0.39591	0.31699	1.00000	0.50178	0.48107	14097.00000	8626.00000	0.31699	0.39591	
1819605	0.39765	0.31714	1.00000	0.38891	0.38891	14119.00000	8627.00000	0.31714	0.39765	
1819606	0.39963	0.31709	1.00000	0.30277	0.30277	14144.00000	8626.00000	0.31709	0.39963	
1819607	0.40708	0.31728	1.00000	0.43283	0.43283	14238.00000	8626.00000	0.31728	0.40708	
1819608	0.40764	0.31730	1.00000	0.32493	0.32493	14245.00000	8626.00000	0.31730	0.40764	
1819609	0.40811	0.31731	1.00000	0.80011	0.68371	14251.00000	8626.00000	0.31731	0.40811	
1819610	0.40843	0.31732	1.00000	0.82490	0.61795	14255.00000	8626.00000	0.31732	0.40843	
1819611	0.40874	0.31743	1.00000	0.49172	0.43620	14259.00000	8627.00000	0.31743	0.40874	
1819612	0.40930	0.31734	1.00000	0.32366	0.32366	14266.00000	8626.00000	0.31734	0.40930	
1819613	0.40970	0.31735	1.00000	0.85838	0.74972	14271.00000	8626.00000	0.31735	0.40970	
1819614	0.41191	0.31751	1.00000	0.98045	0.96838	14299.00000	8627.00000	0.31751	0.41191	
1819615	0.41390	0.31746	1.00000	0.99590	0.98221	14324.00000	8626.00000	0.31746	0.41390	
1819616	0.41421	0.31747	1.00000	1.00000	0.98999	14328.00000	8626.00000	0.31747	0.41421	
1819617	0.41564	0.31751	1.00000	0.99445	0.98449	14346.00000	8626.00000	0.31751	0.41564	
1819618	0.41628	0.31732	1.00000	0.94716	0.83997	14354.00000	8624.00000	0.31732	0.41628	
1819619	0.41770	0.31746	1.00000	0.64708	0.47627	14372.00000	8625.00000	0.31746	0.41770	
1819620	0.41873	0.31769	1.00000	0.42490	0.41531	14385.00000	8627.00000	0.31769	0.41873	
1819621	0.42206	0.31767	1.00000	0.56906	0.45932	14427.00000	8626.00000	0.31767	0.42206	
1819622	0.42562	0.31787	1.00000	0.95785	0.93663	14472.00000	8627.00000	0.31787	0.42562	
1819623	0.42689	0.31780	1.00000	1.00000	0.96674	14488.00000	8626.00000	0.31780	0.42689	
1819624	0.42728	0.31791	1.00000	0.50538	0.47547	14493.00000	8627.00000	0.31791	0.42728	
1819625	0.42990	0.31809	1.00000	0.44829	0.37055	14526.00000	8628.00000	0.31809	0.42990	
1819626	0.43505	0.31812	1.00000	0.46246	0.46246	14591.00000	8627.00000	0.31812	0.43505	
1819627	0.43576	0.31814	1.00000	1.00000	0.93317	14600.00000	8627.00000	0.31814	0.43576	
1819628	0.43806	0.31820	1.00000	0.38604	0.34946	14629.00000	8627.00000	0.31820	0.43806	
1820009	0.37119	0.31644	1.00000	0.37765	0.37765	13785.00000	8627.00000	0.31644	0.37119	
1820010	0.37230	0.31637	1.00000	0.88198	0.70891	13799.00000	8626.00000	0.31637	0.37230	
1820011	0.37388	0.31651	1.00000	0.99490	0.98973	13819.00000	8627.00000	0.31651	0.37388	
1820012	0.37523	0.31655	1.00000	0.44023	0.44023	13836.00000	8627.00000	0.31655	0.37523	
1820013	0.37578	0.31656	1.00000	0.46455	0.43402	13843.00000	8627.00000	0.31656	0.37578	
1820014	0.38069	0.31669	1.00000	0.44226	0.43210	13905.00000	8627.00000	0.31669	0.38069	
1820015	0.38339	0.31676	1.00000	0.93458	0.90961	13939.00000	8627.00000	0.31676	0.38339	
1820016	0.38497	0.31680	1.00000	0.36638	0.36638	13959.00000	8627.00000	0.31680	0.38497	
1820017	0.39718	0.31712	1.00000	0.41084	0.40734	14113.00000	8627.00000	0.31712	0.39718	
1820018	0.39797	0.31714	1.00000	0.46597	0.46597	14123.00000	8627.00000	0.31714	0.39797	
1820019	0.39868	0.31706	1.00000	0.54141	0.70250	14132.00000	8626.00000	0.31706	0.39868	
1820020	0.39916	0.31717	1.00000	0.31494	0.31494	14138.00000	8627.00000	0.31717	0.39916	
1820021	0.40478	0.31732	1.00000	0.51769	0.51769	14209.00000	8627.00000	0.31732	0.40478	
1820022	0.40890	0.31743	1.00000	0.37218	0.37218	14261.00000	8627.00000	0.31743	0.40890	
1820023	0.41239	0.31752	1.00000	0.94899	0.93488	14305.00000	8627.00000	0.31752	0.41239	
1820024	0.41271	0.31753	1.00000	1.00000	0.98881	14309.00000	8627.00000	0.31753	0.41271	
1820025	0.41334	0.31745	1.00000	0.99535	0.97112	14317.00000	8626.00000	0.31745	0.41334	
1820026	0.41446	0.31717	1.00000	0.99834	0.97331	14331.00000	8623.00000	0.31717	0.41446	
1820027	0.41492	0.31769	1.00000	0.96531	0.65891	14337.00000	8628.00000	0.31769	0.41492	
1820028	0.41643	0.31773	1.00000	0.84426	0.71919	14356.00000	8628.00000	0.31773	0.41643	
1820029	0.41809	0.31767	1.00000	0.52230	0.48479	14377.00000	8627.00000	0.31767	0.41809	
1820030	0.42879	0.31795	1.00000	0.36911	0.36911	14512.00000	8627.00000	0.31795	0.42879	
1820031	0.42998	0.31799	1.00000	0.34533	0.34533	14527.00000	8627.00000	0.31799	0.42998	
1820032	0.43006	0.31799	1.00000	0.47758	0.42618	14528.00000	8627.00000	0.31799	0.43006	
1820033	0.43156	0.31813	1.00000	0.45976	0.41361	14547.00000	8628.00000	0.31813	0.43156	
1820034	0.43188	0.31793	1.00000	0.71287	0.53617	14551.00000	8626.00000	0.31793	0.43188	
1820035	0.43362	0.31808	1.00000	0.33538	0.32354	14573.00000	8627.00000	0.31808	0.43362	
1820036	0.43758	0.31829	1.00000	0.97759	0.86073	14623.00000	8628.00000	0.31829	0.43758	
1820037	0.43822	0.31820	1.00000	0.32718	0.32718	14631.00000	8627.00000	0.31820	0.43822	
1820038	0.43877	0.31832	1.00000	0.64496	0.53795	14638.00000	8628.00000	0.31832	0.43877	
1820434	0.37039	0.31652	1.00000	0.98842	0.90414	13775.00000	8628.00000	0.31652	0.37039	
1820435	0.37079	0.31653	1.00000	0.48683	0.48683	13780.00000	8628.00000	0.31653	0.37079	
1820436	0.37142	0.31655	1.00000	0.57523	0.51749	13788.00000	8628.00000	0.31655	0.37142	
1820437	0.37166	0.31655	1.00000	0.37498	0.37498	13791.00000	8628.00000	0.31655	0.37166	
1820438	0.37348	0.31670	1.00000	0.99266	0.97749	13814.00000	8629.00000	0.31670	0.37348	
1820439	0.37459	0.31653	1.00000	0.95222	0.90669	13828.00000	8627.00000	0.31653	0.37459	
1820440	0.37618	0.31667	1.00000	0.33568	0.33568	13848.00000	8628.00000	0.31667	0.37618	
1820441	0.38450	0.31669	1.00000	0.98482	0.95008	13953.00000	8626.00000	0.31669	0.38450	
1820442	0.38822	0.31699	1.00000	0.52218	0.49395	14000.00000	8628.00000	0.31699	0.38822	
1820443	0.38846	0.31700	1.00000	0.35748	0.35748	14003.00000	8628.00000	0.31700	0.38846	
1820444	0.39226	0.31710	1.00000	0.50485	0.46537	14051.00000	8628.00000	0.31710	0.39226	
1820445	0.39298	0.31701	1.00000	0.41636	0.39115	14060.00000	8627.00000	0.31701	0.39298	
1820446	0.39583	0.31719	1.00000	0.47158	0.47158	14096.00000	8628.00000	0.31719	0.39583	
1820447	0.39741	0.31723	1.00000	0.44581	0.43512	14116.00000	8628.00000	0.31723	0.39741	
1820448	0.39963	0.31719	1.00000	0.38037	0.38037	14144.00000	8627.00000	0.31719	0.39963	
1820449	0.40494	0.31743	1.00000	0.51402	0.50143	14211.00000	8628.00000	0.31743	0.40494	
1820450	0.40843	0.31752	1.00000	0.55179	0.55179	14255.00000	8628.00000	0.31752	0.40843	
1820451	0.40938	0.31755	1.00000	0.39919	0.33300	14267.00000	8628.00000	0.31755	0.40938	
1820452	0.41286	0.31784	1.00000	0.99418	0.99252	14311.00000	8630.00000	0.31784	0.41286	
1820453	0.41540	0.31770	1.00000	0.96470	0.93443	14343.00000	8628.00000	0.31770	0.41540	
1820454	0.41563	0.31792	1.00000	0.99166	0.90212	14346.00000	8630.00000	0.31792	0.41563	
1820455	0.41889	0.31769	1.00000	0.43839	0.35544	14387.00000	8627.00000	0.31769	0.41889	
1820456	0.42586	0.31788	1.00000	0.99054	0.98074	14475.00000	8627.00000	0.31788	0.42586	
1820457	0.42744	0.31802	1.00000	0.28958	0.28958	14495.00000	8628.00000	0.31802	0.42744	
1820458	0.43029	0.31810	1.00000	0.51576	0.50512	14531.00000	8628.00000	0.31810	0.43029	
1820459	0.43045	0.31800	1.00000	0.52616	0.52391	14533.00000	8627.00000	0.31800	0.43045	
1820460	0.43069	0.31800	1.00000	0.47318	0.43446	14536.00000	8627.00000	0.31800	0.43069	
1820461	0.43228	0.31815	1.00000	0.69177	0.64578	14556.00000	8628.00000	0.31815	0.43228	
1820462	0.43489	0.31822	1.00000	0.32849	0.32849	14589.00000	8628.00000	0.31822	0.43489	
1820463	0.43521	0.31823	1.00000	0.80761	0.71414	14593.00000	8628.00000	0.31823	0.43521	
1820464	0.43592	0.31824	1.00000	0.52595	0.52595	14602.00000	8628.00000	0.31824	0.43592	
1820465	0.43624	0.31815	1.00000	0.43754	0.43754	14606.00000	8627.00000	0.31815	0.43624	
1820466	0.43671	0.31826	1.00000	0.88202	0.83625	14612.00000	8628.00000	0.31826	0.43671	
1820467	0.43917	0.31823	1.00000	0.49903	0.44970	14643.00000	8627.00000	0.31823	0.43917	
1820866	0.36984	0.31661	1.00000	0.99642	0.99410	13768.00000	8629.00000	0.31661	0.36984	
1820867	0.37395	0.31682	1.00000	0.99902	0.98677	13820.00000	8630.00000	0.31682	0.37395	
1820868	0.37546	0.31665	1.00000	0.48640	0.44906	13839.00000	8628.00000	0.31665	0.37546	
1820869	0.37602	0.31667	1.00000	0.40752	0.35683	13846.00000	8628.00000	0.31667	0.37602	
1820870	0.38061	0.31669	1.00000	0.46017	0.44081	13904.00000	8627.00000	0.31669	0.38061	
1820871	0.38251	0.31684	1.00000	0.52090	0.49318	13928.00000	8628.00000	0.31684	0.38251	
1820872	0.38394	0.31688	1.00000	0.99020	0.97771	13946.00000	8628.00000	0.31688	0.38394	
1820873	0.38497	0.31690	1.00000	0.37858	0.37858	13959.00000	8628.00000	0.31690	0.38497	
1820874	0.39202	0.31729	1.00000	0.53207	0.49298	14048.00000	8630.00000	0.31729	0.39202	
1820875	0.39463	0.31736	1.00000	0.32495	0.32495	14081.00000	8630.00000	0.31736	0.39463	
1820876	0.39559	0.31729	1.00000	0.56671	0.51317	14093.00000	8629.00000	0.31729	0.39559	
1820877	0.39599	0.31719	1.00000	0.45076	0.43215	14098.00000	8628.00000	0.31719	0.39599	
1820878	0.39765	0.31744	1.00000	0.51098	0.40335	14119.00000	8630.00000	0.31744	0.39765	
1820879	0.39971	0.31719	1.00000	0.37426	0.37335	14145.00000	8627.00000	0.31719	0.39971	
1820880	0.40177	0.31755	1.00000	0.36165	0.36165	14171.00000	8630.00000	0.31755	0.40177	
1820881	0.40295	0.31758	1.00000	0.55094	0.50599	14186.00000	8630.00000	0.31758	0.40295	
1820882	0.41009	0.31777	1.00000	0.76768	0.48794	14276.00000	8630.00000	0.31777	0.41009	
1820883	0.41040	0.31768	1.00000	0.37170	0.37170	14280.00000	8629.00000	0.31768	0.41040	
1820884	0.41231	0.31773	1.00000	0.95852	0.95567	14304.00000	8629.00000	0.31773	0.41231	
1820885	0.41357	0.31776	1.00000	0.99731	0.98809	14320.00000	8629.00000	0.31776	0.41357	
1820886	0.41619	0.31773	1.00000	0.93721	0.84877	14353.00000	8628.00000	0.31773	0.41619	
1820887	0.41658	0.31784	1.00000	0.32125	0.32125	14358.00000	8629.00000	0.31784	0.41658	
1820888	0.41825	0.31788	1.00000	0.49017	0.44670	14379.00000	8629.00000	0.31788	0.41825	
1820889	0.41912	0.31780	1.00000	0.37080	0.35205	14390.00000	8628.00000	0.31780	0.41912	
1820890	0.42530	0.31837	1.00000	0.95511	0.86186	14468.00000	8632.00000	0.31837	0.42530	
1820891	0.42625	0.31809	1.00000	0.99061	0.98024	14480.00000	8629.00000	0.31809	0.42625	
1820892	0.42688	0.31821	1.00000	1.00000	0.99412	14488.00000	8630.00000	0.31821	0.42688	
1820893	0.42879	0.31806	1.00000	0.43079	0.35070	14512.00000	8628.00000	0.31806	0.42879	
1820894	0.42903	0.31806	1.00000	0.52492	0.50866	14515.00000	8628.00000	0.31806	0.42903	
1820895	0.43101	0.31811	1.00000	0.38217	0.38104	14540.00000	8628.00000	0.31811	0.43101	
1820896	0.43132	0.31812	1.00000	0.37448	0.37448	14544.00000	8628.00000	0.31812	0.43132	
1820897	0.43378	0.31829	1.00000	0.44796	0.42674	14575.00000	8629.00000	0.31829	0.43378	
1820898	0.43640	0.31826	1.00000	0.77015	0.65606	14608.00000	8628.00000	0.31826	0.43640	
1820899	0.43703	0.31838	1.00000	0.81765	0.63652	14616.00000	8629.00000	0.31838	0.43703	
1820900	0.43814	0.31830	1.00000	0.36861	0.36861	14630.00000	8628.00000	0.31830	0.43814	
1820901	0.43829	0.31851	1.00000	0.52174	0.45637	14632.00000	8630.00000	0.31851	0.43829	
1821309	0.37086	0.31684	1.00000	0.47402	0.42618	13781.00000	8631.00000	0.31684	0.37086	
1821310	0.37150	0.31675	1.00000	0.53043	0.48764	13789.00000	8630.00000	0.31675	0.37150	
1821311	0.37205	0.31667	1.00000	0.87557	0.82039	13796.00000	8629.00000	0.31667	0.37205	
1821312	0.37371	0.31722	1.00000	0.99560	0.98574	13817.00000	8634.00000	0.31722	0.37371	
1821313	0.37507	0.31664	1.00000	0.99938	0.98532	13834.00000	8628.00000	0.31664	0.37507	
1821314	0.38053	0.31679	1.00000	0.43058	0.43058	13903.00000	8628.00000	0.31679	0.38053	
1821315	0.38140	0.31702	1.00000	0.34502	0.34502	13914.00000	8630.00000	0.31702	0.38140	
1821316	0.38164	0.31702	1.00000	0.44390	0.44390	13917.00000	8630.00000	0.31702	0.38164	
1821317	0.38196	0.31703	1.00000	0.99884	0.88356	13921.00000	8630.00000	0.31703	0.38196	
1821318	0.38235	0.31694	1.00000	0.99809	0.91323	13926.00000	8629.00000	0.31694	0.38235	
1821319	0.38291	0.31705	1.00000	0.98830	0.97923	13933.00000	8630.00000	0.31705	0.38291	
1821320	0.38323	0.31686	1.00000	0.98423	0.98423	13937.00000	8628.00000	0.31686	0.38323	
1821321	0.38370	0.31708	1.00000	0.99029	0.97078	13943.00000	8630.00000	0.31708	0.38370	
1821322	0.38418	0.31699	1.00000	0.98240	0.98007	13949.00000	8629.00000	0.31699	0.38418	
1821323	0.38457	0.31710	1.00000	0.97799	0.96571	13954.00000	8630.00000	0.31710	0.38457	
1821324	0.39582	0.31739	1.00000	0.37934	0.37934	14096.00000	8630.00000	0.31739	0.39582	
1821325	0.39725	0.31753	1.00000	0.44390	0.40936	14114.00000	8631.00000	0.31753	0.39725	
1821326	0.40034	0.31751	1.00000	0.30803	0.30803	14153.00000	8630.00000	0.31751	0.40034	
1821327	0.40169	0.31755	1.00000	0.33222	0.33222	14170.00000	8630.00000	0.31755	0.40169	
1821328	0.40200	0.31756	1.00000	0.39659	0.30760	14174.00000	8630.00000	0.31756	0.40200	
1821329	0.40256	0.31767	1.00000	0.48344	0.44992	14181.00000	8631.00000	0.31767	0.40256	
1821330	0.40517	0.31764	1.00000	0.44564	0.44564	14214.00000	8630.00000	0.31764	0.40517	
1821331	0.40858	0.31773	1.00000	0.37723	0.37723	14257.00000	8630.00000	0.31773	0.40858	
1821332	0.40890	0.31753	1.00000	0.52228	0.42588	14261.00000	8628.00000	0.31753	0.40890	
1821333	0.40898	0.31774	1.00000	0.34936	0.34936	14262.00000	8630.00000	0.31774	0.40898	
1821334	0.40969	0.31776	1.00000	0.30719	0.30719	14271.00000	8630.00000	0.31776	0.40969	
1821335	0.41254	0.31814	1.00000	0.96760	0.95352	14307.00000	8633.00000	0.31814	0.41254	
1821336	0.41318	0.31785	1.00000	1.00000	0.99757	14315.00000	8630.00000	0.31785	0.41318	
1821337	0.41500	0.31790	1.00000	0.37801	0.37801	14338.00000	8630.00000	0.31790	0.41500	
1821338	0.41516	0.31801	1.00000	0.43410	0.42748	14340.00000	8631.00000	0.31801	0.41516	
1821339	0.41848	0.31799	1.00000	0.31621	0.31621	14382.00000	8630.00000	0.31799	0.41848	
1821340	0.41896	0.31800	1.00000	0.42737	0.38270	14388.00000	8630.00000	0.31800	0.41896	
1821341	0.42142	0.31807	1.00000	0.54867	0.48540	14419.00000	8630.00000	0.31807	0.42142	
1821342	0.42641	0.31799	1.00000	1.00000	0.99802	14482.00000	8628.00000	0.31799	0.42641	
1821343	0.42720	0.31822	1.00000	0.43815	0.43815	14492.00000	8630.00000	0.31822	0.42720	
1821344	0.42942	0.31828	1.00000	0.35707	0.35707	14520.00000	8630.00000	0.31828	0.42942	
1821345	0.43037	0.31840	1.00000	0.54237	0.52304	14532.00000	8631.00000	0.31840	0.43037	
1821346	0.43061	0.31831	1.00000	0.52030	0.49604	14535.00000	8630.00000	0.31831	0.43061	
1821347	0.43172	0.31834	1.00000	0.43934	0.36028	14549.00000	8630.00000	0.31834	0.43172	
1821348	0.43203	0.31835	1.00000	0.42073	0.42073	14553.00000	8630.00000	0.31835	0.43203	
1821349	0.43291	0.31816	1.00000	0.46116	0.44227	14564.00000	8628.00000	0.31816	0.43291	
1821350	0.43552	0.31844	1.00000	0.80575	0.77786	14597.00000	8630.00000	0.31844	0.43552	
1821351	0.43592	0.31855	1.00000	0.43804	0.42605	14602.00000	8631.00000	0.31855	0.43592	
1821352	0.43615	0.31845	1.00000	0.45468	0.42528	14605.00000	8630.00000	0.31845	0.43615	
1821353	0.43655	0.31857	1.00000	0.85844	0.76310	14610.00000	8631.00000	0.31857	0.43655	
1821354	0.43924	0.31854	1.00000	0.30023	0.30023	14644.00000	8630.00000	0.31854	0.43924	
1821755	0.37062	0.31704	1.00000	0.46619	0.46619	13778.00000	8633.00000	0.31704	0.37062	
1821756	0.37165	0.31696	1.00000	0.52943	0.52943	13791.00000	8632.00000	0.31696	0.37165	
1821757	0.37467	0.31694	1.00000	1.00000	0.99308	13829.00000	8631.00000	0.31694	0.37467	
1821758	0.37609	0.31688	1.00000	0.39920	0.39920	13847.00000	8630.00000	0.31688	0.37609	
1821759	0.38069	0.31710	1.00000	0.54610	0.49761	13905.00000	8631.00000	0.31710	0.38069	
1821760	0.38330	0.31717	1.00000	0.99053	0.98284	13938.00000	8631.00000	0.31717	0.38330	
1821761	0.38401	0.31739	1.00000	0.98695	0.98605	13947.00000	8633.00000	0.31739	0.38401	
1821762	0.38425	0.31709	1.00000	0.98814	0.98814	13950.00000	8630.00000	0.31709	0.38425	
1821763	0.39218	0.31730	1.00000	0.49950	0.49950	14050.00000	8630.00000	0.31730	0.39218	
1821764	0.39463	0.31757	1.00000	0.33081	0.32166	14081.00000	8632.00000	0.31757	0.39463	
1821765	0.39495	0.31758	1.00000	0.45959	0.38390	14085.00000	8632.00000	0.31758	0.39495	
1821766	0.39669	0.31772	1.00000	0.44809	0.38307	14107.00000	8633.00000	0.31772	0.39669	
1821767	0.39701	0.31753	1.00000	0.42398	0.38614	14111.00000	8631.00000	0.31753	0.39701	
1821768	0.39780	0.31765	1.00000	0.36751	0.35596	14121.00000	8632.00000	0.31765	0.39780	
1821769	0.39812	0.31766	1.00000	0.34859	0.34859	14125.00000	8632.00000	0.31766	0.39812	
1821770	0.39836	0.31756	1.00000	0.57708	0.53401	14128.00000	8631.00000	0.31756	0.39836	
1821771	0.40192	0.31776	1.00000	0.40384	0.39919	14173.00000	8632.00000	0.31776	0.40192	
1821772	0.40232	0.31767	1.00000	0.40996	0.40642	14178.00000	8631.00000	0.31767	0.40232	
1821773	0.40271	0.31778	1.00000	0.47018	0.46345	14183.00000	8632.00000	0.31778	0.40271	
1821774	0.40533	0.31785	1.00000	0.47296	0.45567	14216.00000	8632.00000	0.31785	0.40533	
1821775	0.41032	0.31798	1.00000	0.40308	0.39470	14279.00000	8632.00000	0.31798	0.41032	
1821776	0.41095	0.31800	1.00000	0.36791	0.35813	14287.00000	8632.00000	0.31800	0.41095	
1821777	0.41103	0.31800	1.00000	0.42400	0.42400	14288.00000	8632.00000	0.31800	0.41103	
1821778	0.41183	0.31802	1.00000	0.34563	0.34563	14298.00000	8632.00000	0.31802	0.41183	
1821779	0.41302	0.31795	1.00000	0.99293	0.99293	14313.00000	8631.00000	0.31795	0.41302	
1821780	0.41333	0.31806	1.00000	0.99816	0.99589	14317.00000	8632.00000	0.31806	0.41333	
1821781	0.41381	0.31787	1.00000	0.99611	0.97885	14323.00000	8630.00000	0.31787	0.41381	
1821782	0.41405	0.31798	1.00000	0.96823	0.96089	14326.00000	8631.00000	0.31798	0.41405	
1821783	0.41468	0.31799	1.00000	0.33278	0.33278	14334.00000	8631.00000	0.31799	0.41468	
1821784	0.41484	0.31800	1.00000	0.38642	0.37802	14336.00000	8631.00000	0.31800	0.41484	
1821785	0.41832	0.31819	1.00000	0.40229	0.39273	14380.00000	8632.00000	0.31819	0.41832	
1821786	0.41912	0.31801	1.00000	0.40082	0.40082	14390.00000	8630.00000	0.31801	0.41912	
1821787	0.42173	0.31808	1.00000	0.58555	0.52011	14423.00000	8630.00000	0.31808	0.42173	
1821788	0.42221	0.31809	1.00000	0.50528	0.50528	14429.00000	8630.00000	0.31809	0.42221	
1821789	0.42261	0.31810	1.00000	0.48629	0.46690	14434.00000	8630.00000	0.31810	0.42261	
1821790	0.42577	0.31828	1.00000	0.97662	0.94727	14474.00000	8631.00000	0.31828	0.42577	
1821791	0.42736	0.31833	1.00000	0.34680	0.34680	14494.00000	8631.00000	0.31833	0.42736	
1821792	0.42831	0.31825	1.00000	0.42533	0.42533	14506.00000	8630.00000	0.31825	0.42831	
1821793	0.42855	0.31825	1.00000	0.39380	0.39380	14509.00000	8630.00000	0.31825	0.42855	
1821794	0.42870	0.31836	1.00000	0.38499	0.38499	14511.00000	8631.00000	0.31836	0.42870	
1821795	0.42886	0.31826	1.00000	0.68658	0.54006	14513.00000	8630.00000	0.31826	0.42886	
1821796	0.43013	0.31840	1.00000	0.29593	0.29593	14529.00000	8631.00000	0.31840	0.43013	
1821797	0.43084	0.31842	1.00000	0.44362	0.42160	14538.00000	8631.00000	0.31842	0.43084	
1821798	0.43148	0.31833	1.00000	0.49348	0.46655	14546.00000	8630.00000	0.31833	0.43148	
1821799	0.43251	0.31856	1.00000	0.37149	0.37149	14559.00000	8632.00000	0.31856	0.43251	
1821800	0.43354	0.31849	1.00000	0.41705	0.41705	14572.00000	8631.00000	0.31849	0.43354	
1821801	0.43520	0.31853	1.00000	0.83968	0.60767	14593.00000	8631.00000	0.31853	0.43520	
1821802	0.43576	0.31865	1.00000	0.49230	0.49230	14600.00000	8632.00000	0.31865	0.43576	
1821803	0.43623	0.31866	1.00000	0.51075	0.47854	14606.00000	8632.00000	0.31866	0.43623	
1821804	0.43734	0.31859	1.00000	0.37809	0.37809	14620.00000	8631.00000	0.31859	0.43734	
1821805	0.43758	0.31870	1.00000	0.61965	0.55203	14623.00000	8632.00000	0.31870	0.43758	
1821806	0.43798	0.31850	1.00000	0.62384	0.54737	14628.00000	8630.00000	0.31850	0.43798	
1821807	0.43877	0.31863	1.00000	0.57529	0.54945	14638.00000	8631.00000	0.31863	0.43877	
1822238	0.37023	0.31693	1.00000	0.99824	0.97844	13773.00000	8632.00000	0.31693	0.37023	
1822239	0.37110	0.31695	1.00000	0.30240	0.30240	13784.00000	8632.00000	0.31695	0.37110	
1822240	0.37197	0.31707	1.00000	0.86040	0.72035	13795.00000	8633.00000	0.31707	0.37197	
1822241	0.37316	0.31711	1.00000	0.41707	0.40224	13810.00000	8633.00000	0.31711	0.37316	
1822242	0.37482	0.31735	1.00000	1.00000	0.99913	13831.00000	8635.00000	0.31735	0.37482	
1822243	0.38409	0.31739	1.00000	0.98740	0.98595	13948.00000	8633.00000	0.31739	0.38409	
1822244	0.38837	0.31740	1.00000	0.45240	0.43259	14002.00000	8632.00000	0.31740	0.38837	
1822245	0.39527	0.31758	1.00000	0.54406	0.48448	14089.00000	8632.00000	0.31758	0.39527	
1822246	0.39756	0.31764	1.00000	0.31988	0.31988	14118.00000	8632.00000	0.31764	0.39756	
1822247	0.39859	0.31767	1.00000	0.58748	0.53300	14131.00000	8632.00000	0.31767	0.39859	
1822248	0.40042	0.31772	1.00000	0.46380	0.46380	14154.00000	8632.00000	0.31772	0.40042	
1822249	0.40248	0.31777	1.00000	0.26786	0.26786	14180.00000	8632.00000	0.31777	0.40248	
1822250	0.40509	0.31805	1.00000	0.49813	0.56314	14213.00000	8634.00000	0.31805	0.40509	
1822251	0.40564	0.31796	1.00000	0.39745	0.38637	14220.00000	8633.00000	0.31796	0.40564	
1822252	0.41048	0.31798	1.00000	0.33759	0.33759	14281.00000	8632.00000	0.31798	0.41048	
1822253	0.41214	0.31813	1.00000	0.54460	0.54460	14302.00000	8633.00000	0.31813	0.41214	
1822254	0.41531	0.31811	1.00000	0.42848	0.42126	14342.00000	8632.00000	0.31811	0.41531	
1822255	0.41571	0.31812	1.00000	0.43482	0.43482	14347.00000	8632.00000	0.31812	0.41571	
1822256	0.42133	0.31827	1.00000	0.53957	0.46443	14418.00000	8632.00000	0.31827	0.42133	
1822257	0.42688	0.31862	1.00000	1.00000	0.97814	14488.00000	8634.00000	0.31862	0.42688	
1822258	0.42720	0.31853	1.00000	0.41107	0.38461	14492.00000	8633.00000	0.31853	0.42720	
1822259	0.42791	0.31855	1.00000	0.54692	0.41879	14501.00000	8633.00000	0.31855	0.42791	
1822260	0.42926	0.31838	1.00000	0.71537	0.65578	14518.00000	8631.00000	0.31838	0.42926	
1822261	0.42950	0.31848	1.00000	0.52580	0.52580	14521.00000	8632.00000	0.31848	0.42950	
1822262	0.43298	0.31858	1.00000	0.54997	0.47186	14565.00000	8632.00000	0.31858	0.43298	
1822263	0.43385	0.31860	1.00000	0.43466	0.43466	14576.00000	8632.00000	0.31860	0.43385	
1822264	0.43401	0.31871	1.00000	0.49346	0.45433	14578.00000	8633.00000	0.31871	0.43401	
1822265	0.43821	0.31882	1.00000	0.40505	0.38371	14631.00000	8633.00000	0.31882	0.43821	
1822266	0.43837	0.31872	1.00000	0.35661	0.35661	14633.00000	8632.00000	0.31872	0.43837	
1822267	0.43948	0.31885	1.00000	0.29655	0.29655	14647.00000	8633.00000	0.31885	0.43948	
1822645	0.37046	0.31724	1.00000	0.38546	0.37651	13776.00000	8635.00000	0.31724	0.37046	
1822646	0.37149	0.31706	1.00000	0.35279	0.35279	13789.00000	8633.00000	0.31706	0.37149	
1822647	0.37419	0.31703	1.00000	0.98834	0.97297	13823.00000	8632.00000	0.31703	0.37419	
1822648	0.37522	0.31696	1.00000	1.00000	0.96058	13836.00000	8631.00000	0.31696	0.37522	
1822649	0.38164	0.31723	1.00000	0.46991	0.42356	13917.00000	8632.00000	0.31723	0.38164	
1822650	0.38211	0.31734	1.00000	0.99947	0.99180	13923.00000	8633.00000	0.31734	0.38211	
1822651	0.38275	0.31726	1.00000	0.98430	0.93076	13931.00000	8632.00000	0.31726	0.38275	
