	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment	ClosestHandENuclei	ClosestIPOXNuclei	N_Neighbors_1E-3
1781151	0.10268	0.92234	0.00000	0.83680	0.73949	2856.00000	16960.00000	0.92234	0.10268	0.00620	0.10454	7.00000	
1781152	0.11908	0.92240	0.00000	0.92396	0.85619	3120.00000	16961.00000	0.92240	0.11908	0.00546	0.07242	7.00000	
1781153	0.12243	0.92257	0.00000	0.92396	0.85619	3174.00000	16964.00000	0.92257	0.12243	0.00658	0.07412	6.00000	
1781154	0.14193	0.92240	0.00000	0.98951	0.95502	3488.00000	16961.00000	0.92240	0.14193	0.00857	0.00568	5.00000	
1781155	0.15398	0.92240	0.00000	0.77795	0.72015	3682.00000	16961.00000	0.92240	0.15398	0.00958	0.00311	6.00000	
1781156	0.15721	0.92240	0.00000	0.97182	0.96865	3734.00000	16961.00000	0.92240	0.15721	0.00741	0.00389	6.00000	
1781157	0.16038	0.92246	0.00000	0.97508	0.94105	3785.00000	16962.00000	0.92246	0.16038	0.00564	0.00481	2.00000	
1781158	0.16523	0.92246	0.00000	0.83130	0.72282	3863.00000	16962.00000	0.92246	0.16523	0.00607	0.00333	11.00000	
1781159	0.16846	0.92252	0.00000	0.99734	0.99192	3915.00000	16963.00000	0.92252	0.16846	0.00590	0.00431	10.00000	
1781160	0.17250	0.92240	0.00000	0.37670	0.37670	3980.00000	16961.00000	0.92240	0.17250	0.00631	0.00636	11.00000	
1781161	0.17597	0.92246	0.00000	0.72217	0.68038	4036.00000	16962.00000	0.92246	0.17597	0.00662	0.00230	7.00000	
1781162	0.18187	0.92240	0.00000	0.72492	0.69613	4131.00000	16961.00000	0.92240	0.18187	0.00607	0.00501	13.00000	
1781291	0.10230	0.92234	0.00000	0.83680	0.73949	2850.00000	16960.00000	0.92234	0.10230	0.00622	0.11058	7.00000	
1781292	0.12330	0.92246	0.00000	0.70446	0.70277	3188.00000	16962.00000	0.92246	0.12330	0.00830	0.06708	5.00000	
1781293	0.13498	0.92257	0.00000	0.52197	0.52197	3376.00000	16964.00000	0.92257	0.13498	0.00530	0.00240	8.00000	
1781294	0.15815	0.92240	0.00000	0.35512	0.31747	3749.00000	16961.00000	0.92240	0.15815	0.00697	0.00492	8.00000	
1781295	0.15895	0.92240	0.00000	0.26233	0.26233	3762.00000	16961.00000	0.92240	0.15895	0.00657	0.00158	8.00000	
1781296	0.16641	0.92257	0.00000	1.00000	0.98978	3882.00000	16964.00000	0.92257	0.16641	0.00791	0.00462	13.00000	
1781297	0.17181	0.92246	0.00000	0.99686	0.97917	3969.00000	16962.00000	0.92246	0.17181	0.00524	0.00245	12.00000	
1781298	0.17212	0.92246	0.00000	0.42070	0.42070	3974.00000	16962.00000	0.92246	0.17212	0.00524	0.00158	11.00000	
1781299	0.17305	0.92257	0.00000	0.96711	0.89332	3989.00000	16964.00000	0.92257	0.17305	0.00734	0.00281	8.00000	
1781300	0.17920	0.92246	0.00000	0.76335	0.74948	4088.00000	16962.00000	0.92246	0.17920	0.00519	0.00575	10.00000	
1781301	0.18101	0.92246	0.00000	0.66980	0.64258	4117.00000	16962.00000	0.92246	0.18101	0.00564	0.00441	15.00000	
1781405	0.10852	0.92246	0.00000	0.78997	0.78265	2950.00000	16962.00000	0.92246	0.10852	0.00912	0.02363	5.00000	
1781406	0.11398	0.92257	0.00000	0.78997	0.78265	3038.00000	16964.00000	0.92257	0.11398	0.00734	0.08796	3.00000	
1781407	0.11541	0.92252	0.00000	0.75957	0.74567	3061.00000	16963.00000	0.92252	0.11541	0.00746	0.10896	9.00000	
1781408	0.11628	0.92252	0.00000	0.75957	0.74567	3075.00000	16963.00000	0.92252	0.11628	0.00530	0.09871	6.00000	
1781409	0.12131	0.92234	0.00000	0.92396	0.85619	3156.00000	16960.00000	0.92234	0.12131	0.00821	0.06544	6.00000	
1781410	0.13554	0.92257	0.00000	0.52197	0.52197	3385.00000	16964.00000	0.92257	0.13554	0.00329	0.00898	5.00000	
1781411	0.14131	0.92240	0.00000	0.97432	0.96971	3478.00000	16961.00000	0.92240	0.14131	0.00975	0.00174	5.00000	
1781412	0.14939	0.92246	0.00000	0.70721	0.70721	3608.00000	16962.00000	0.92246	0.14939	0.00610	0.00178	9.00000	
1781413	0.15038	0.92246	0.00000	0.85650	0.79529	3624.00000	16962.00000	0.92246	0.15038	0.00658	0.00993	8.00000	
1781414	0.15187	0.92257	0.00000	0.88844	0.86769	3648.00000	16964.00000	0.92257	0.15187	0.00234	0.00151	8.00000	
1781415	0.15200	0.92263	0.00000	0.88844	0.86769	3650.00000	16965.00000	0.92263	0.15200	0.00234	0.00119	7.00000	
1781416	0.16579	0.92257	0.00000	0.39667	0.39667	3872.00000	16964.00000	0.92257	0.16579	0.00631	0.00557	11.00000	
1781417	0.18069	0.92257	0.00000	0.49038	0.49038	4112.00000	16964.00000	0.92257	0.18069	0.00564	0.00639	13.00000	
1781537	0.10286	0.92263	0.00000	0.83680	0.73949	2859.00000	16965.00000	0.92263	0.10286	0.00610	0.10029	7.00000	
1781538	0.10330	0.92234	0.00000	0.83680	0.73949	2866.00000	16960.00000	0.92234	0.10330	0.00821	0.09453	8.00000	
1781539	0.12081	0.92252	0.00000	0.92396	0.85619	3148.00000	16963.00000	0.92252	0.12081	0.00882	0.06821	6.00000	
1781540	0.12429	0.92252	0.00000	0.70446	0.70277	3204.00000	16963.00000	0.92252	0.12429	0.00864	0.05316	2.00000	
1781541	0.12901	0.92222	0.00000	0.83431	0.79343	3280.00000	16958.00000	0.92222	0.12901	0.00970	0.00297	4.00000	
1781542	0.13119	0.92257	0.00000	0.67453	0.61169	3315.00000	16964.00000	0.92257	0.13119	0.00519	0.00352	7.00000	
1781543	0.13653	0.92257	0.00000	0.85297	0.82158	3401.00000	16964.00000	0.92257	0.13653	0.00857	0.00236	5.00000	
1781544	0.14032	0.92263	0.00000	1.00000	0.99598	3462.00000	16965.00000	0.92263	0.14032	0.00812	0.00188	6.00000	
1781545	0.14703	0.92252	0.00000	0.97942	0.91467	3570.00000	16963.00000	0.92252	0.14703	0.00651	0.00295	6.00000	
1781546	0.14808	0.92263	0.00000	0.51305	0.50841	3587.00000	16965.00000	0.92263	0.14808	0.01027	0.01035	5.00000	
1781547	0.15256	0.92246	0.00000	0.95684	0.94646	3659.00000	16962.00000	0.92246	0.15256	0.00701	0.00217	8.00000	
1781548	0.15684	0.92281	0.00000	1.00000	0.99766	3728.00000	16968.00000	0.92281	0.15684	0.00939	0.00306	5.00000	
1781549	0.15765	0.92246	0.00000	0.35512	0.31747	3741.00000	16962.00000	0.92246	0.15765	0.00741	0.00582	7.00000	
1781550	0.16069	0.92257	0.00000	0.97718	0.96809	3790.00000	16964.00000	0.92257	0.16069	0.00564	0.00192	1.00000	
1781551	0.17461	0.92257	0.00000	0.96514	0.88515	4014.00000	16964.00000	0.92257	0.17461	0.00856	0.01785	8.00000	
1781552	0.17647	0.92263	0.00000	0.66266	0.65636	4044.00000	16965.00000	0.92263	0.17647	0.00894	0.00177	6.00000	
1781553	0.17970	0.92246	0.00000	0.57673	0.57673	4096.00000	16962.00000	0.92246	0.17970	0.00521	0.01069	11.00000	
1781554	0.18045	0.92281	0.00000	0.49038	0.49038	4108.00000	16968.00000	0.92281	0.18045	0.00590	0.00458	10.00000	
1781555	0.18274	0.92257	0.00000	0.76296	0.69274	4145.00000	16964.00000	0.92257	0.18274	0.00529	0.00272	8.00000	
1781680	0.10522	0.92257	0.00000	0.83680	0.73949	2897.00000	16964.00000	0.92257	0.10522	0.00821	0.06261	6.00000	
1781681	0.10908	0.92263	0.00000	0.78997	0.78265	2959.00000	16965.00000	0.92263	0.10908	0.00821	0.02001	3.00000	
1781682	0.11442	0.92263	0.00000	0.78997	0.78265	3045.00000	16965.00000	0.92263	0.11442	0.00734	0.09480	6.00000	
1781683	0.11491	0.92263	0.00000	0.78997	0.78265	3053.00000	16965.00000	0.92263	0.11491	0.00778	0.10294	8.00000	
1781684	0.11976	0.92252	0.00000	0.92396	0.85619	3131.00000	16963.00000	0.92252	0.11976	0.00934	0.07061	7.00000	
1781685	0.12846	0.92269	0.00000	0.45903	0.45903	3271.00000	16966.00000	0.92269	0.12846	0.00843	0.01029	5.00000	
1781686	0.12945	0.92257	0.00000	0.83431	0.79343	3287.00000	16964.00000	0.92257	0.12945	0.00970	0.00735	4.00000	
1781687	0.13150	0.92257	0.00000	0.74884	0.67144	3320.00000	16964.00000	0.92257	0.13150	0.00519	0.00304	7.00000	
1781688	0.13467	0.92263	0.00000	0.74413	0.74413	3371.00000	16965.00000	0.92263	0.13467	0.00530	0.00169	8.00000	
1781689	0.13945	0.92263	0.00000	0.65248	0.59642	3448.00000	16965.00000	0.92263	0.13945	0.00676	0.00512	8.00000	
1781690	0.14305	0.92246	0.00000	0.62228	0.62228	3506.00000	16962.00000	0.92246	0.14305	0.00620	0.00134	3.00000	
1781691	0.14908	0.92269	0.00000	0.52492	0.50620	3603.00000	16966.00000	0.92269	0.14908	0.00673	0.00345	6.00000	
1781692	0.16454	0.92263	0.00000	0.83130	0.72282	3852.00000	16965.00000	0.92263	0.16454	0.00622	0.00981	7.00000	
1781693	0.16678	0.92293	0.00000	0.98106	0.97637	3888.00000	16970.00000	0.92293	0.16678	0.00564	0.00154	10.00000	
1781694	0.16945	0.92263	0.00000	0.94602	0.88796	3931.00000	16965.00000	0.92263	0.16945	0.00845	0.00453	10.00000	
1781695	0.17051	0.92269	0.00000	0.42223	0.36993	3948.00000	16966.00000	0.92269	0.17051	0.00734	0.00462	8.00000	
1781696	0.17144	0.92263	0.00000	1.00000	0.91797	3963.00000	16965.00000	0.92263	0.17144	0.00521	0.00470	8.00000	
1781697	0.17523	0.92269	0.00000	0.58656	0.56706	4024.00000	16966.00000	0.92269	0.17523	0.00885	0.01320	9.00000	
1781698	0.17759	0.92257	0.00000	1.00000	0.99296	4062.00000	16964.00000	0.92257	0.17759	0.00522	0.00404	7.00000	
1781810	0.10485	0.92293	0.00000	0.83680	0.73949	2891.00000	16970.00000	0.92293	0.10485	0.00726	0.06672	8.00000	
1781811	0.13088	0.92275	0.00000	0.67453	0.61169	3310.00000	16967.00000	0.92275	0.13088	0.00610	0.00960	6.00000	
1781812	0.13535	0.92263	0.00000	0.60407	0.56483	3382.00000	16965.00000	0.92263	0.13535	0.00329	0.00601	6.00000	
1781813	0.15858	0.92269	0.00000	0.95571	0.73266	3756.00000	16966.00000	0.92269	0.15858	0.00622	0.00309	5.00000	
1781814	0.16709	0.92263	0.00000	0.78073	0.74237	3893.00000	16965.00000	0.92263	0.16709	0.00737	0.00103	9.00000	
1781815	0.16871	0.92287	0.00000	0.98781	0.97941	3919.00000	16969.00000	0.92287	0.16871	0.00415	0.00169	11.00000	
1781816	0.16895	0.92257	0.00000	0.97816	0.97039	3923.00000	16964.00000	0.92257	0.16895	0.00667	0.00335	11.00000	
1781934	0.11137	0.92263	0.00000	0.78997	0.78265	2996.00000	16965.00000	0.92263	0.11137	0.00714	0.04630	2.00000	
1781935	0.12137	0.92281	0.00000	0.92396	0.85619	3157.00000	16968.00000	0.92281	0.12137	0.00620	0.07408	7.00000	
1781936	0.13262	0.92269	0.00000	0.53130	0.53130	3338.00000	16966.00000	0.92269	0.13262	0.00678	0.00502	4.00000	
1781937	0.13821	0.92287	0.00000	0.79855	0.64052	3428.00000	16969.00000	0.92287	0.13821	0.00757	0.00498	10.00000	
1781938	0.15225	0.92281	0.00000	0.91718	0.90887	3654.00000	16968.00000	0.92281	0.15225	0.00525	0.00024	8.00000	
1781939	0.15529	0.92234	0.00000	0.99505	0.96059	3703.00000	16960.00000	0.92234	0.15529	0.01050	0.00297	4.00000	
1781940	0.15579	0.92269	0.00000	0.98832	0.98832	3711.00000	16966.00000	0.92269	0.15579	0.01050	0.00303	2.00000	
1781941	0.16504	0.92275	0.00000	0.83130	0.72282	3860.00000	16967.00000	0.92275	0.16504	0.00607	0.00273	8.00000	
1781942	0.16560	0.92293	0.00000	0.96575	0.96575	3869.00000	16970.00000	0.92293	0.16560	0.00564	0.00532	10.00000	
1781943	0.17262	0.92275	0.00000	0.99733	0.98457	3982.00000	16967.00000	0.92275	0.17262	0.00607	0.00347	9.00000	
1781944	0.17784	0.92275	0.00000	0.99314	0.99281	4066.00000	16967.00000	0.92275	0.17784	0.00522	0.00430	8.00000	
1781945	0.17920	0.92275	0.00000	0.76335	0.74948	4088.00000	16967.00000	0.92275	0.17920	0.00519	0.00916	12.00000	
1781946	0.17951	0.92269	0.00000	0.76335	0.74948	4093.00000	16966.00000	0.92269	0.17951	0.00521	0.01233	10.00000	
1781947	0.18312	0.92275	0.00000	0.76296	0.69274	4151.00000	16967.00000	0.92275	0.18312	0.00702	0.00860	6.00000	
1782072	0.10255	0.92281	0.00000	0.83680	0.73949	2854.00000	16968.00000	0.92281	0.10255	0.00610	0.10478	5.00000	
1782073	0.10777	0.92281	0.00000	0.83680	0.73949	2938.00000	16968.00000	0.92281	0.10777	0.00970	0.02382	4.00000	
1782074	0.11808	0.92281	0.00000	0.75957	0.74567	3104.00000	16968.00000	0.92281	0.11808	0.00988	0.08654	5.00000	
1782075	0.12026	0.92275	0.00000	0.92396	0.85619	3139.00000	16967.00000	0.92275	0.12026	0.00934	0.07318	5.00000	
1782076	0.12752	0.92287	0.00000	0.61585	0.60822	3256.00000	16969.00000	0.92287	0.12752	0.00837	0.00098	3.00000	
1782077	0.13423	0.92281	0.00000	0.67299	0.67299	3364.00000	16968.00000	0.92281	0.13423	0.00575	0.00312	7.00000	
1782078	0.13895	0.92257	0.00000	0.98483	0.95257	3440.00000	16964.00000	0.92257	0.13895	0.00610	0.00355	9.00000	
1782079	0.14094	0.92287	0.00000	0.95316	0.92929	3472.00000	16969.00000	0.92287	0.14094	0.00794	0.00121	6.00000	
1782080	0.15361	0.92281	0.00000	0.69333	0.69333	3676.00000	16968.00000	0.92281	0.15361	0.00975	0.00280	7.00000	
1782081	0.16771	0.92281	0.00000	0.98041	0.92983	3903.00000	16968.00000	0.92281	0.16771	0.00845	0.00214	8.00000	
1782082	0.16821	0.92275	0.00000	0.99557	0.99554	3911.00000	16967.00000	0.92275	0.16821	0.00590	0.00572	10.00000	
1782083	0.17100	0.92281	0.00000	0.29867	0.27938	3956.00000	16968.00000	0.92281	0.17100	0.00559	0.00291	10.00000	
1782084	0.18156	0.92281	0.00000	0.77699	0.65492	4126.00000	16968.00000	0.92281	0.18156	0.00637	0.00215	11.00000	
1782085	0.18237	0.92287	0.00000	0.53832	0.53832	4139.00000	16969.00000	0.92287	0.18237	0.00524	0.00370	11.00000	
1782206	0.09914	0.92293	0.00000	0.83680	0.73949	2799.00000	16970.00000	0.92293	0.09914	0.01397	0.16110	1.00000	
1782207	0.10442	0.92293	0.00000	0.83680	0.73949	2884.00000	16970.00000	0.92293	0.10442	0.00622	0.07380	10.00000	
1782208	0.11740	0.92281	0.00000	0.75957	0.74567	3093.00000	16968.00000	0.92281	0.11740	0.00651	0.09187	5.00000	
1782209	0.12187	0.92275	0.00000	0.92396	0.85619	3165.00000	16967.00000	0.92275	0.12187	0.00826	0.07446	7.00000	
1782210	0.13162	0.92316	0.00000	0.71291	0.69373	3322.00000	16974.00000	0.92316	0.13162	0.01092	0.00212	5.00000	
1782211	0.13864	0.92275	0.00000	0.98483	0.95257	3435.00000	16967.00000	0.92275	0.13864	0.00610	0.00399	9.00000	
1782212	0.14051	0.92305	0.00000	0.99898	0.98599	3465.00000	16972.00000	0.92305	0.14051	0.00794	0.00220	6.00000	
1782213	0.14367	0.92252	0.00000	0.99316	0.96936	3516.00000	16963.00000	0.92252	0.14367	0.00970	0.00195	4.00000	
1782214	0.14864	0.92310	0.00000	0.88062	0.78014	3596.00000	16973.00000	0.92310	0.14864	0.00734	0.00142	6.00000	
1782215	0.15728	0.92316	0.00000	0.96710	0.96710	3735.00000	16974.00000	0.92316	0.15728	0.00702	0.00401	7.00000	
1782332	0.10373	0.92299	0.00000	0.83680	0.73949	2873.00000	16971.00000	0.92299	0.10373	0.00530	0.08481	7.00000	
1782333	0.10404	0.92293	0.00000	0.83680	0.73949	2878.00000	16970.00000	0.92293	0.10404	0.00530	0.07990	7.00000	
1782334	0.10870	0.92293	0.00000	0.78997	0.78265	2953.00000	16970.00000	0.92293	0.10870	0.00746	0.01459	3.00000	
1782335	0.11473	0.92310	0.00000	0.78997	0.78265	3050.00000	16973.00000	0.92310	0.11473	0.00912	0.09855	6.00000	
1782336	0.11535	0.92293	0.00000	0.78997	0.78265	3060.00000	16970.00000	0.92293	0.11535	0.00757	0.10924	6.00000	
1782337	0.12467	0.92293	0.00000	0.61585	0.60822	3210.00000	16970.00000	0.92293	0.12467	0.00530	0.04870	5.00000	
1782338	0.12802	0.92293	0.00000	0.61585	0.60822	3264.00000	16970.00000	0.92293	0.12802	0.00837	0.00744	5.00000	
1782339	0.12908	0.92316	0.00000	0.84098	0.78670	3281.00000	16974.00000	0.92316	0.12908	0.00934	0.01424	5.00000	
1782340	0.14311	0.92287	0.00000	0.96717	0.91535	3507.00000	16969.00000	0.92287	0.14311	0.00757	0.00088	4.00000	
1782341	0.14697	0.92287	0.00000	0.93026	0.83504	3569.00000	16969.00000	0.92287	0.14697	0.00651	0.00194	3.00000	
1782342	0.14976	0.92293	0.00000	0.84661	0.77004	3614.00000	16970.00000	0.92293	0.14976	0.00895	0.00200	8.00000	
1782343	0.15287	0.92310	0.00000	0.95477	0.86070	3664.00000	16973.00000	0.92310	0.15287	0.00734	0.00224	7.00000	
1782344	0.16622	0.92299	0.00000	0.98300	0.82123	3879.00000	16971.00000	0.92299	0.16622	0.00432	0.00300	12.00000	
1782345	0.16995	0.92299	0.00000	0.92343	0.87962	3939.00000	16971.00000	0.92299	0.16995	0.00702	0.00525	7.00000	
1782346	0.17889	0.92275	0.00000	0.76335	0.74948	4083.00000	16967.00000	0.92275	0.17889	0.00524	0.00750	11.00000	
1782347	0.18001	0.92310	0.00000	0.72261	0.67522	4101.00000	16973.00000	0.92310	0.18001	0.00210	0.00892	12.00000	
1782348	0.18119	0.92275	0.00000	0.67460	0.59177	4120.00000	16967.00000	0.92275	0.18119	0.00607	0.00269	13.00000	
1782461	0.10585	0.92305	0.00000	0.83680	0.73949	2907.00000	16972.00000	0.92305	0.10585	0.00934	0.05010	3.00000	
1782462	0.11156	0.92299	0.00000	0.78997	0.78265	2999.00000	16971.00000	0.92299	0.11156	0.00714	0.04693	1.00000	
1782463	0.11616	0.92334	0.00000	0.75957	0.74567	3073.00000	16977.00000	0.92334	0.11616	0.01148	0.11157	3.00000	
1782464	0.11951	0.92299	0.00000	0.92396	0.85619	3127.00000	16971.00000	0.92299	0.11951	0.00953	0.07999	5.00000	
1782465	0.12653	0.92305	0.00000	0.61585	0.60822	3240.00000	16972.00000	0.92305	0.12653	0.00934	0.01789	3.00000	
1782466	0.13237	0.92299	0.00000	0.59701	0.57994	3334.00000	16971.00000	0.92299	0.13237	0.00561	0.00380	4.00000	
1782467	0.13349	0.92281	0.00000	0.70465	0.70465	3352.00000	16968.00000	0.92281	0.13349	0.00882	0.00499	7.00000	
1782468	0.14492	0.92305	0.00000	0.98664	0.96414	3536.00000	16972.00000	0.92305	0.14492	0.01095	0.00186	2.00000	
1782469	0.15038	0.92299	0.00000	0.84661	0.77004	3624.00000	16971.00000	0.92299	0.15038	0.00678	0.01007	6.00000	
1782470	0.15144	0.92310	0.00000	0.87092	0.80081	3641.00000	16973.00000	0.92310	0.15144	0.01014	0.00930	7.00000	
1782471	0.15858	0.92305	0.00000	0.61222	0.47281	3756.00000	16972.00000	0.92305	0.15858	0.00622	0.00474	5.00000	
1782472	0.16591	0.92305	0.00000	0.99631	0.98688	3874.00000	16972.00000	0.92305	0.16591	0.00534	0.00189	12.00000	
1782473	0.16895	0.92305	0.00000	0.42736	0.42736	3923.00000	16972.00000	0.92305	0.16895	0.00328	0.00271	11.00000	
1782474	0.17386	0.92281	0.00000	0.96514	0.88515	4002.00000	16968.00000	0.92281	0.17386	0.00939	0.00492	5.00000	
1782475	0.17486	0.92322	0.00000	0.58656	0.56706	4018.00000	16975.00000	0.92322	0.17486	0.01048	0.01780	7.00000	
1782476	0.17604	0.92299	0.00000	0.66384	0.59571	4037.00000	16971.00000	0.92299	0.17604	0.00753	0.00115	10.00000	
1782595	0.10317	0.92299	0.00000	0.83680	0.73949	2864.00000	16971.00000	0.92299	0.10317	0.00643	0.09403	8.00000	
1782596	0.10529	0.92305	0.00000	0.83680	0.73949	2898.00000	16972.00000	0.92305	0.10529	0.00757	0.05916	7.00000	
1782597	0.11647	0.92275	0.00000	0.75957	0.74567	3078.00000	16967.00000	0.92275	0.11647	0.00530	0.09995	5.00000	
1782598	0.11858	0.92310	0.00000	0.92396	0.85619	3112.00000	16973.00000	0.92310	0.11858	0.00965	0.08759	3.00000	
1782599	0.12119	0.92328	0.00000	0.92396	0.85619	3154.00000	16976.00000	0.92328	0.12119	0.00658	0.08233	8.00000	
1782600	0.12156	0.92310	0.00000	0.92396	0.85619	3160.00000	16973.00000	0.92310	0.12156	0.00378	0.07981	7.00000	
1782601	0.12523	0.92299	0.00000	0.61585	0.60822	3219.00000	16971.00000	0.92299	0.12523	0.00940	0.03941	4.00000	
1782602	0.13268	0.92310	0.00000	0.78120	0.77253	3339.00000	16973.00000	0.92310	0.13268	0.00561	0.00676	5.00000	
1782603	0.13653	0.92305	0.00000	0.83620	0.78246	3401.00000	16972.00000	0.92305	0.13653	0.00476	0.00332	8.00000	
1782604	0.13877	0.92328	0.00000	0.64066	0.64066	3437.00000	16976.00000	0.92328	0.13877	0.00987	0.00224	6.00000	
1782605	0.16647	0.92305	0.00000	0.99469	0.98415	3883.00000	16972.00000	0.92305	0.16647	0.00432	0.00245	13.00000	
1782606	0.16871	0.92310	0.00000	0.98781	0.97941	3919.00000	16973.00000	0.92310	0.16871	0.00415	0.00349	11.00000	
1782607	0.17243	0.92305	0.00000	0.99982	0.97401	3979.00000	16972.00000	0.92305	0.17243	0.00607	0.00474	8.00000	
1782608	0.17554	0.92310	0.00000	0.58656	0.56706	4029.00000	16973.00000	0.92310	0.17554	0.00519	0.00611	9.00000	
1782609	0.17945	0.92316	0.00000	0.80553	0.70594	4092.00000	16974.00000	0.92316	0.17945	0.00836	0.01422	12.00000	
1782610	0.18082	0.92299	0.00000	0.49038	0.49038	4114.00000	16971.00000	0.92299	0.18082	0.00519	0.00245	10.00000	
1782611	0.18268	0.92287	0.00000	0.76296	0.69274	4144.00000	16969.00000	0.92287	0.18268	0.00524	0.00374	9.00000	
1782738	0.10734	0.92316	0.00000	0.83680	0.73949	2931.00000	16974.00000	0.92316	0.10734	0.00970	0.02591	2.00000	
1782739	0.12436	0.92299	0.00000	0.61585	0.60822	3205.00000	16971.00000	0.92299	0.12436	0.00530	0.05392	5.00000	
1782740	0.13088	0.92316	0.00000	0.71291	0.69373	3310.00000	16974.00000	0.92316	0.13088	0.00750	0.01043	5.00000	
1782741	0.13436	0.92310	0.00000	0.67299	0.67299	3366.00000	16973.00000	0.92310	0.13436	0.00575	0.00696	7.00000	
1782742	0.13740	0.92281	0.00000	0.62054	0.60645	3415.00000	16968.00000	0.92281	0.13740	0.00864	0.00275	5.00000	
1782743	0.16293	0.92310	0.00000	0.52552	0.51943	3826.00000	16973.00000	0.92310	0.16293	0.00845	0.00313	6.00000	
1782744	0.17423	0.92322	0.00000	0.89055	0.89055	4008.00000	16975.00000	0.92322	0.17423	0.00961	0.01247	5.00000	
1782868	0.11746	0.92316	0.00000	0.75957	0.74567	3094.00000	16974.00000	0.92316	0.11746	0.00575	0.09694	6.00000	
1782869	0.14908	0.92316	0.00000	0.66442	0.61869	3603.00000	16974.00000	0.92316	0.14908	0.00734	0.00364	6.00000	
1782870	0.15013	0.92328	0.00000	0.84661	0.77004	3620.00000	16976.00000	0.92328	0.15013	0.00678	0.00738	5.00000	
1782871	0.15243	0.92316	0.00000	0.91713	0.91713	3657.00000	16974.00000	0.92316	0.15243	0.00714	0.00455	8.00000	
1782872	0.15423	0.92316	0.00000	0.97797	0.96158	3686.00000	16974.00000	0.92316	0.15423	0.00794	0.00059	5.00000	
1782873	0.16343	0.92316	0.00000	0.52552	0.51943	3834.00000	16974.00000	0.92316	0.16343	0.00845	0.00540	6.00000	
1782874	0.17032	0.92316	0.00000	0.86630	0.79723	3945.00000	16974.00000	0.92316	0.17032	0.00702	0.00153	9.00000	
1782875	0.17088	0.92310	0.00000	0.24723	0.24723	3954.00000	16973.00000	0.92310	0.17088	0.00559	0.00093	7.00000	
1782876	0.17299	0.92305	0.00000	0.94716	0.87440	3988.00000	16972.00000	0.92305	0.17299	0.00815	0.00305	6.00000	
1782877	0.17641	0.92322	0.00000	0.69145	0.65883	4043.00000	16975.00000	0.92322	0.17641	0.00590	0.00383	7.00000	
1782878	0.17722	0.92316	0.00000	0.97452	0.95936	4056.00000	16974.00000	0.92316	0.17722	0.00894	0.00408	6.00000	
1782879	0.17864	0.92310	0.00000	0.99314	0.99281	4079.00000	16973.00000	0.92310	0.17864	0.00667	0.01083	9.00000	
1782880	0.18014	0.92310	0.00000	0.72261	0.67522	4103.00000	16973.00000	0.92310	0.18014	0.00210	0.00684	10.00000	
1782881	0.18163	0.92334	0.00000	0.54713	0.54713	4127.00000	16977.00000	0.92334	0.18163	0.00939	0.00041	8.00000	
1782989	0.10839	0.92322	0.00000	0.83680	0.73949	2948.00000	16975.00000	0.92322	0.10839	0.00746	0.01154	3.00000	
1782990	0.12858	0.92363	0.00000	0.61585	0.60822	3273.00000	16982.00000	0.92363	0.12858	0.00701	0.02185	4.00000	
1782991	0.12964	0.92316	0.00000	0.84098	0.78670	3290.00000	16974.00000	0.92316	0.12964	0.00750	0.01775	3.00000	
1782992	0.13603	0.92328	0.00000	0.75774	0.63383	3393.00000	16976.00000	0.92328	0.13603	0.00383	0.00676	8.00000	
1782993	0.13995	0.92322	0.00000	0.99123	0.96715	3456.00000	16975.00000	0.92322	0.13995	0.00987	0.00480	6.00000	
1782994	0.14355	0.92328	0.00000	0.98124	0.97797	3514.00000	16976.00000	0.92328	0.14355	0.00965	0.00121	4.00000	
1782995	0.15075	0.92352	0.00000	0.49294	0.49294	3630.00000	16980.00000	0.92352	0.15075	0.01050	0.01724	6.00000	
1782996	0.15690	0.92334	0.00000	1.00000	0.99740	3729.00000	16977.00000	0.92334	0.15690	0.00702	0.00329	6.00000	
1782997	0.16231	0.92322	0.00000	0.94865	0.89693	3816.00000	16975.00000	0.92322	0.16231	0.00415	0.00499	8.00000	
1782998	0.16417	0.92310	0.00000	0.64586	0.59499	3846.00000	16973.00000	0.92310	0.16417	0.00839	0.00427	7.00000	
1782999	0.16473	0.92310	0.00000	0.83130	0.72282	3855.00000	16973.00000	0.92310	0.16473	0.00756	0.01084	6.00000	
1783000	0.16697	0.92322	0.00000	0.76608	0.70475	3891.00000	16975.00000	0.92322	0.16697	0.00607	0.00428	10.00000	
1783001	0.16902	0.92322	0.00000	0.59627	0.49275	3924.00000	16975.00000	0.92322	0.16902	0.00328	0.00336	10.00000	
1783002	0.16927	0.92316	0.00000	0.59627	0.49275	3928.00000	16974.00000	0.92316	0.16927	0.00432	0.00097	11.00000	
1783098	0.10317	0.92334	0.00000	0.83680	0.73949	2864.00000	16977.00000	0.92334	0.10317	0.00620	0.09327	8.00000	
1783099	0.11404	0.92322	0.00000	0.78997	0.78265	3039.00000	16975.00000	0.92322	0.11404	0.01124	0.08698	5.00000	
