	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment
3875301	0.15972	0.36480	1.00000	0.99074	0.97938	5099.00000	8976.00000	0.36480	0.15972	
3875302	0.16244	0.36482	1.00000	0.81478	0.81478	5152.00000	8975.00000	0.36482	0.16244	
3875303	0.16264	0.36493	1.00000	0.97360	0.96856	5156.00000	8977.00000	0.36493	0.16264	
3875304	0.16310	0.36484	1.00000	0.95334	0.92877	5165.00000	8975.00000	0.36484	0.16310	
3875305	0.16335	0.36495	1.00000	0.99799	0.95901	5170.00000	8977.00000	0.36495	0.16335	
3875306	0.16679	0.36500	1.00000	0.94755	0.90325	5237.00000	8976.00000	0.36500	0.16679	
3875307	0.16755	0.36502	1.00000	0.95025	0.94884	5252.00000	8976.00000	0.36502	0.16755	
3875308	0.16807	0.36498	1.00000	0.98109	0.96173	5262.00000	8975.00000	0.36498	0.16807	
3875309	0.16852	0.36515	1.00000	0.95542	0.88465	5271.00000	8978.00000	0.36515	0.16852	
3875310	0.16909	0.36501	1.00000	0.95282	0.95282	5282.00000	8975.00000	0.36501	0.16909	
3875311	0.17119	0.36507	1.00000	0.94645	0.91951	5323.00000	8975.00000	0.36507	0.17119	
3875312	0.17226	0.36510	1.00000	0.96347	0.90516	5344.00000	8975.00000	0.36510	0.17226	
3875313	0.17498	0.36518	1.00000	0.95598	0.92612	5397.00000	8975.00000	0.36518	0.17498	
3875314	0.17538	0.36529	1.00000	0.97211	0.93784	5405.00000	8977.00000	0.36529	0.17538	
3875315	0.18081	0.36544	1.00000	0.95083	0.90373	5511.00000	8977.00000	0.36544	0.18081	
3875316	0.18132	0.36551	1.00000	0.85289	0.83488	5521.00000	8978.00000	0.36551	0.18132	
3875317	0.18312	0.36540	1.00000	0.84301	0.84301	5556.00000	8975.00000	0.36540	0.18312	
3875318	0.18849	0.36561	1.00000	0.92479	0.90052	5661.00000	8976.00000	0.36561	0.18849	
3875319	0.19217	0.36571	1.00000	0.88840	0.87354	5733.00000	8976.00000	0.36571	0.19217	
3875320	0.19289	0.36578	1.00000	0.91500	0.88084	5747.00000	8977.00000	0.36578	0.19289	
3875321	0.19304	0.36579	1.00000	0.93746	0.90391	5750.00000	8977.00000	0.36579	0.19304	
3875322	0.19658	0.36578	1.00000	0.74425	0.74425	5819.00000	8975.00000	0.36578	0.19658	
3875323	0.19868	0.36584	1.00000	0.76357	0.76357	5860.00000	8975.00000	0.36584	0.19868	
3875324	0.20124	0.36591	1.00000	0.84426	0.84426	5910.00000	8975.00000	0.36591	0.20124	
3875325	0.20364	0.36603	1.00000	0.85083	0.82219	5957.00000	8976.00000	0.36603	0.20364	
3875643	0.14779	0.36457	1.00000	0.87789	0.85931	4866.00000	8978.00000	0.36457	0.14779	
3875644	0.14856	0.36443	1.00000	0.97300	0.96598	4881.00000	8975.00000	0.36443	0.14856	
3875645	0.14871	0.36454	1.00000	0.97008	0.94123	4884.00000	8977.00000	0.36454	0.14871	
3875646	0.15127	0.36467	1.00000	0.94312	0.94312	4934.00000	8978.00000	0.36467	0.15127	
3875647	0.15138	0.36462	1.00000	0.97624	0.94102	4936.00000	8977.00000	0.36462	0.15138	
3875648	0.15951	0.36485	1.00000	0.98768	0.97580	5095.00000	8977.00000	0.36485	0.15951	
3875649	0.16151	0.36495	1.00000	0.85046	0.85046	5134.00000	8978.00000	0.36495	0.16151	
3875650	0.16228	0.36497	1.00000	0.91882	0.87891	5149.00000	8978.00000	0.36497	0.16228	
3875651	0.16294	0.36494	1.00000	0.95953	0.94617	5162.00000	8977.00000	0.36494	0.16294	
3875652	0.16668	0.36510	1.00000	0.90022	0.90022	5235.00000	8978.00000	0.36510	0.16668	
3875653	0.16704	0.36506	1.00000	0.88589	0.87283	5242.00000	8977.00000	0.36506	0.16704	
3875654	0.17548	0.36535	1.00000	0.96769	0.92676	5407.00000	8978.00000	0.36535	0.17548	
3875655	0.17994	0.36542	1.00000	0.93415	0.90732	5494.00000	8977.00000	0.36542	0.17994	
3875656	0.18050	0.36549	1.00000	0.82018	0.81644	5505.00000	8978.00000	0.36549	0.18050	
3875657	0.18112	0.36550	1.00000	0.99025	0.97172	5517.00000	8978.00000	0.36550	0.18112	
3875658	0.18506	0.36561	1.00000	0.76922	0.76922	5594.00000	8978.00000	0.36561	0.18506	
3875659	0.18634	0.36555	1.00000	0.97643	0.93313	5619.00000	8976.00000	0.36555	0.18634	
3875660	0.18864	0.36566	1.00000	0.87623	0.87467	5664.00000	8977.00000	0.36566	0.18864	
3875661	0.19007	0.36575	1.00000	0.97335	0.95791	5692.00000	8978.00000	0.36575	0.19007	
3875662	0.19018	0.36571	1.00000	0.97009	0.96914	5694.00000	8977.00000	0.36571	0.19018	
3875663	0.19228	0.36576	1.00000	0.83940	0.83940	5735.00000	8977.00000	0.36576	0.19228	
3875664	0.19263	0.36583	1.00000	0.84818	0.84587	5742.00000	8978.00000	0.36583	0.19263	
3875665	0.19504	0.36589	1.00000	0.78695	0.77787	5789.00000	8978.00000	0.36589	0.19504	
3875666	0.19524	0.36585	1.00000	0.78398	0.76132	5793.00000	8977.00000	0.36585	0.19524	
3875667	0.19647	0.36588	1.00000	0.69155	0.69155	5817.00000	8977.00000	0.36588	0.19647	
3875668	0.19678	0.36589	1.00000	0.69807	0.69807	5823.00000	8977.00000	0.36589	0.19678	
3875669	0.19842	0.36599	1.00000	0.78893	0.75035	5855.00000	8978.00000	0.36599	0.19842	
3875670	0.19862	0.36594	1.00000	0.80011	0.77076	5859.00000	8977.00000	0.36594	0.19862	
3875671	0.20154	0.36602	1.00000	0.95052	0.92735	5916.00000	8977.00000	0.36602	0.20154	
3875672	0.20195	0.36609	1.00000	0.83608	0.83608	5924.00000	8978.00000	0.36609	0.20195	
3875963	0.14815	0.36458	1.00000	0.94604	0.93145	4873.00000	8978.00000	0.36458	0.14815	
3875964	0.14841	0.36453	1.00000	0.97040	0.95130	4878.00000	8977.00000	0.36453	0.14841	
3875965	0.14948	0.36462	1.00000	0.87552	0.86428	4899.00000	8978.00000	0.36462	0.14948	
3875966	0.14968	0.36472	1.00000	0.98562	0.95968	4903.00000	8980.00000	0.36472	0.14968	
3875967	0.15015	0.36463	1.00000	0.96403	0.95557	4912.00000	8978.00000	0.36463	0.15015	
3875968	0.15035	0.36474	1.00000	0.98745	0.97068	4916.00000	8980.00000	0.36474	0.15035	
3875969	0.15081	0.36460	1.00000	0.94779	0.93375	4925.00000	8977.00000	0.36460	0.15081	
3875970	0.15158	0.36462	1.00000	0.97445	0.95919	4940.00000	8977.00000	0.36462	0.15158	
3875971	0.15173	0.36468	1.00000	0.97033	0.92614	4943.00000	8978.00000	0.36468	0.15173	
3875972	0.15905	0.36483	1.00000	0.97595	0.97312	5086.00000	8977.00000	0.36483	0.15905	
3875973	0.15998	0.36486	1.00000	0.95447	0.94661	5104.00000	8977.00000	0.36486	0.15998	
3875974	0.16207	0.36492	1.00000	0.99382	0.96768	5145.00000	8977.00000	0.36492	0.16207	
3875975	0.16243	0.36498	1.00000	0.98399	0.93310	5152.00000	8978.00000	0.36498	0.16243	
3875976	0.16279	0.36499	1.00000	0.95464	0.92178	5159.00000	8978.00000	0.36499	0.16279	
3875977	0.16320	0.36500	1.00000	0.93800	0.93800	5167.00000	8978.00000	0.36500	0.16320	
3875978	0.16607	0.36508	1.00000	0.95415	0.93129	5223.00000	8978.00000	0.36508	0.16607	
3875979	0.16811	0.36514	1.00000	0.99147	0.98176	5263.00000	8978.00000	0.36514	0.16811	
3875980	0.16955	0.36518	1.00000	0.96671	0.57245	5291.00000	8978.00000	0.36518	0.16955	
3875981	0.17057	0.36521	1.00000	0.78753	0.78753	5311.00000	8978.00000	0.36521	0.17057	
3875982	0.17088	0.36522	1.00000	0.91267	0.87690	5317.00000	8978.00000	0.36522	0.17088	
3875983	0.17119	0.36517	1.00000	0.96610	0.91491	5323.00000	8977.00000	0.36517	0.17119	
3875984	0.17308	0.36528	1.00000	0.81002	0.81002	5360.00000	8978.00000	0.36528	0.17308	
3875985	0.17508	0.36528	1.00000	0.96797	0.94570	5399.00000	8977.00000	0.36528	0.17508	
3875986	0.17523	0.36534	1.00000	0.84097	0.84097	5402.00000	8978.00000	0.36534	0.17523	
3875987	0.18255	0.36559	1.00000	0.93298	0.93298	5545.00000	8979.00000	0.36559	0.18255	
3875988	0.18408	0.36564	1.00000	0.96618	0.91691	5575.00000	8979.00000	0.36564	0.18408	
3875989	0.18655	0.36550	1.00000	0.96391	0.91703	5623.00000	8975.00000	0.36550	0.18655	
3875990	0.18669	0.36571	1.00000	0.88066	0.88393	5626.00000	8979.00000	0.36571	0.18669	
3875991	0.18731	0.36563	1.00000	0.89973	0.86314	5638.00000	8977.00000	0.36563	0.18731	
3875992	0.18879	0.36572	1.00000	0.86988	0.85515	5667.00000	8978.00000	0.36572	0.18879	
3875993	0.18900	0.36578	1.00000	0.88588	0.86147	5671.00000	8979.00000	0.36578	0.18900	
3875994	0.19156	0.36580	1.00000	0.82928	0.82928	5721.00000	8978.00000	0.36580	0.19156	
3875995	0.19268	0.36583	1.00000	0.82954	0.82070	5743.00000	8978.00000	0.36583	0.19268	
3875996	0.19325	0.36579	1.00000	0.90354	0.88809	5754.00000	8977.00000	0.36579	0.19325	
3875997	0.19478	0.36589	1.00000	0.73376	0.72410	5784.00000	8978.00000	0.36589	0.19478	
3875998	0.19698	0.36595	1.00000	0.72661	0.71475	5827.00000	8978.00000	0.36595	0.19698	
3875999	0.19821	0.36598	1.00000	0.76285	0.76107	5851.00000	8978.00000	0.36598	0.19821	
3876000	0.20123	0.36607	1.00000	0.90936	0.88812	5910.00000	8978.00000	0.36607	0.20123	
3876001	0.20185	0.36603	1.00000	0.84911	0.82785	5922.00000	8977.00000	0.36603	0.20185	
3876321	0.14897	0.36460	1.00000	0.93277	0.91833	4889.00000	8978.00000	0.36460	0.14897	
3876322	0.15925	0.36499	1.00000	0.98131	0.95865	5090.00000	8980.00000	0.36499	0.15925	
3876323	0.16151	0.36500	1.00000	0.77592	0.77592	5134.00000	8979.00000	0.36500	0.16151	
3876324	0.16182	0.36501	1.00000	0.98731	0.96251	5140.00000	8979.00000	0.36501	0.16182	
3876325	0.16555	0.36507	1.00000	0.92761	0.88924	5213.00000	8978.00000	0.36507	0.16555	
3876326	0.16637	0.36509	1.00000	0.91939	0.91420	5229.00000	8978.00000	0.36509	0.16637	
3876327	0.16740	0.36517	1.00000	0.97784	0.95444	5249.00000	8979.00000	0.36517	0.16740	
3876328	0.16832	0.36520	1.00000	0.98898	0.93250	5267.00000	8979.00000	0.36520	0.16832	
3876329	0.16873	0.36516	1.00000	0.90385	0.89681	5275.00000	8978.00000	0.36516	0.16873	
3876330	0.16996	0.36519	1.00000	0.93877	0.91242	5299.00000	8978.00000	0.36519	0.16996	
3876331	0.17210	0.36535	1.00000	0.89287	0.88314	5341.00000	8980.00000	0.36535	0.17210	
3876332	0.17333	0.36534	1.00000	0.98100	0.97552	5365.00000	8979.00000	0.36534	0.17333	
3876333	0.17354	0.36529	1.00000	0.99123	0.97120	5369.00000	8978.00000	0.36529	0.17354	
3876334	0.17446	0.36537	1.00000	0.89484	0.89104	5387.00000	8979.00000	0.36537	0.17446	
3876335	0.17482	0.36533	1.00000	0.96463	0.95925	5394.00000	8978.00000	0.36533	0.17482	
3876336	0.18035	0.36548	1.00000	0.81773	0.77722	5502.00000	8978.00000	0.36548	0.18035	
3876337	0.18045	0.36554	1.00000	0.77149	0.77149	5504.00000	8979.00000	0.36554	0.18045	
3876338	0.18101	0.36560	1.00000	0.98236	0.96567	5515.00000	8980.00000	0.36560	0.18101	
3876339	0.18362	0.36557	1.00000	0.82926	0.82926	5566.00000	8978.00000	0.36557	0.18362	
3876340	0.18377	0.36568	1.00000	0.83795	0.82699	5569.00000	8980.00000	0.36568	0.18377	
3876341	0.18500	0.36566	1.00000	0.77193	0.75953	5593.00000	8979.00000	0.36566	0.18500	
3876342	0.18593	0.36569	1.00000	0.93358	0.93358	5611.00000	8979.00000	0.36569	0.18593	
3876343	0.18854	0.36576	1.00000	0.93035	0.90824	5662.00000	8979.00000	0.36576	0.18854	
3876344	0.18864	0.36571	1.00000	0.88543	0.88543	5664.00000	8978.00000	0.36571	0.18864	
3876345	0.18915	0.36578	1.00000	0.95200	0.90366	5674.00000	8979.00000	0.36578	0.18915	
3876346	0.19197	0.36586	1.00000	0.98078	0.95311	5729.00000	8979.00000	0.36586	0.19197	
3876347	0.19273	0.36583	1.00000	0.83524	0.82211	5744.00000	8978.00000	0.36583	0.19273	
3876348	0.20164	0.36618	1.00000	0.92910	0.91622	5918.00000	8980.00000	0.36618	0.20164	
3876349	0.20374	0.36614	1.00000	0.88074	0.86965	5959.00000	8978.00000	0.36614	0.20374	
3876350	0.20389	0.36619	1.00000	0.86274	0.85783	5962.00000	8979.00000	0.36619	0.20389	
3876686	0.14866	0.36475	1.00000	0.95585	0.91140	4883.00000	8981.00000	0.36475	0.14866	
3876687	0.14907	0.36466	1.00000	0.95427	0.93090	4891.00000	8979.00000	0.36466	0.14907	
3876688	0.14933	0.36461	1.00000	0.96871	0.96145	4896.00000	8978.00000	0.36461	0.14933	
3876689	0.15091	0.36476	1.00000	0.92828	0.92746	4927.00000	8980.00000	0.36476	0.15091	
3876690	0.15941	0.36500	1.00000	0.95345	0.94695	5093.00000	8980.00000	0.36500	0.15941	
3876691	0.15977	0.36501	1.00000	0.98094	0.97179	5100.00000	8980.00000	0.36501	0.15977	
3876692	0.16105	0.36499	1.00000	0.95149	0.94047	5125.00000	8979.00000	0.36499	0.16105	
3876693	0.16350	0.36511	1.00000	0.95511	0.95511	5173.00000	8980.00000	0.36511	0.16350	
3876694	0.16570	0.36522	1.00000	0.89719	0.86327	5216.00000	8981.00000	0.36522	0.16570	
3876695	0.16611	0.36524	1.00000	0.88553	0.85769	5224.00000	8981.00000	0.36524	0.16611	
3876696	0.16709	0.36521	1.00000	0.90251	0.87399	5243.00000	8980.00000	0.36521	0.16709	
3876697	0.16975	0.36529	1.00000	0.91734	0.86108	5295.00000	8980.00000	0.36529	0.16975	
3876698	0.17036	0.36530	1.00000	0.79826	0.79826	5307.00000	8980.00000	0.36530	0.17036	
3876699	0.17062	0.36526	1.00000	0.89740	0.86552	5312.00000	8979.00000	0.36526	0.17062	
3876700	0.17077	0.36532	1.00000	0.83920	0.83920	5315.00000	8980.00000	0.36532	0.17077	
3876701	0.17318	0.36543	1.00000	0.97822	0.93752	5362.00000	8981.00000	0.36543	0.17318	
3876702	0.17456	0.36542	1.00000	0.81411	0.81411	5389.00000	8980.00000	0.36542	0.17456	
3876703	0.17512	0.36544	1.00000	0.97280	0.94408	5400.00000	8980.00000	0.36544	0.17512	
3876704	0.18075	0.36560	1.00000	0.83150	0.83150	5510.00000	8980.00000	0.36560	0.18075	
3876705	0.18280	0.36565	1.00000	0.95384	0.93219	5550.00000	8980.00000	0.36565	0.18280	
3876706	0.18301	0.36561	1.00000	0.97816	0.96750	5554.00000	8979.00000	0.36561	0.18301	
3876707	0.18638	0.36581	1.00000	0.95266	0.93236	5620.00000	8981.00000	0.36581	0.18638	
3876708	0.18951	0.36584	1.00000	0.90512	0.87272	5681.00000	8980.00000	0.36584	0.18951	
3876709	0.19688	0.36605	1.00000	0.73778	0.72339	5825.00000	8980.00000	0.36605	0.19688	
3877045	0.14784	0.36467	1.00000	0.90436	0.86087	4867.00000	8980.00000	0.36467	0.14784	
3877046	0.14804	0.36473	1.00000	0.85978	0.84376	4871.00000	8981.00000	0.36473	0.14804	
3877047	0.14917	0.36481	1.00000	0.96091	0.94911	4893.00000	8982.00000	0.36481	0.14917	
3877048	0.14948	0.36477	1.00000	0.96818	0.92073	4899.00000	8981.00000	0.36477	0.14948	
3877049	0.14988	0.36483	1.00000	0.94089	0.89189	4907.00000	8982.00000	0.36483	0.14988	
3877050	0.15070	0.36480	1.00000	0.94321	0.85541	4923.00000	8981.00000	0.36480	0.15070	
3877051	0.15874	0.36503	1.00000	0.95320	0.90625	5080.00000	8981.00000	0.36503	0.15874	
3877052	0.16171	0.36516	1.00000	0.92778	0.91884	5138.00000	8982.00000	0.36516	0.16171	
3877053	0.16202	0.36512	1.00000	0.99769	0.99233	5144.00000	8981.00000	0.36512	0.16202	
3877054	0.16243	0.36513	1.00000	0.91053	0.87213	5152.00000	8981.00000	0.36513	0.16243	
3877055	0.16330	0.36511	1.00000	0.98207	0.97616	5169.00000	8980.00000	0.36511	0.16330	
3877056	0.16524	0.36516	1.00000	0.93035	0.92614	5207.00000	8980.00000	0.36516	0.16524	
3877057	0.16760	0.36523	1.00000	0.98424	0.97987	5253.00000	8980.00000	0.36523	0.16760	
3877058	0.16990	0.36539	1.00000	0.94439	0.92019	5298.00000	8982.00000	0.36539	0.16990	
3877059	0.17195	0.36535	1.00000	0.88127	0.88127	5338.00000	8980.00000	0.36535	0.17195	
3877060	0.17343	0.36544	1.00000	0.98568	0.98111	5367.00000	8981.00000	0.36544	0.17343	
3877061	0.17374	0.36540	1.00000	0.99084	0.96964	5373.00000	8980.00000	0.36540	0.17374	
3877062	0.18024	0.36558	1.00000	0.85502	0.85021	5500.00000	8980.00000	0.36558	0.18024	
3877063	0.18085	0.36565	1.00000	0.94923	0.91437	5512.00000	8981.00000	0.36565	0.18085	
3877064	0.18127	0.36561	1.00000	0.96105	0.94850	5520.00000	8980.00000	0.36561	0.18127	
3877065	0.18828	0.36591	1.00000	0.89222	0.88350	5657.00000	8982.00000	0.36591	0.18828	
3877066	0.18971	0.36590	1.00000	0.90121	0.86867	5685.00000	8981.00000	0.36590	0.18971	
3877067	0.19206	0.36602	1.00000	0.94842	0.88654	5731.00000	8982.00000	0.36602	0.19206	
3877068	0.19227	0.36592	1.00000	0.89902	0.88467	5735.00000	8980.00000	0.36592	0.19227	
3877069	0.19237	0.36597	1.00000	0.89331	0.89234	5737.00000	8981.00000	0.36597	0.19237	
3877070	0.19268	0.36598	1.00000	0.88572	0.82228	5743.00000	8981.00000	0.36598	0.19268	
3877071	0.19309	0.36599	1.00000	0.77398	0.77398	5751.00000	8981.00000	0.36599	0.19309	
3877072	0.19836	0.36619	1.00000	0.82852	0.81742	5854.00000	8982.00000	0.36619	0.19836	
3877073	0.20077	0.36626	1.00000	0.86109	0.84520	5901.00000	8982.00000	0.36626	0.20077	
3877074	0.20138	0.36623	1.00000	0.95735	0.92519	5913.00000	8981.00000	0.36623	0.20138	
3877388	0.15889	0.36509	1.00000	0.95443	0.95003	5083.00000	8982.00000	0.36509	0.15889	
3877389	0.16007	0.36512	1.00000	0.96211	0.93562	5106.00000	8982.00000	0.36512	0.16007	
3877390	0.16186	0.36517	1.00000	0.98230	0.98082	5141.00000	8982.00000	0.36517	0.16186	
3877391	0.16386	0.36517	1.00000	0.96957	0.92671	5180.00000	8981.00000	0.36517	0.16386	
3877392	0.16545	0.36527	1.00000	0.91795	0.88678	5211.00000	8982.00000	0.36527	0.16545	
3877393	0.16627	0.36519	1.00000	0.94958	0.92790	5227.00000	8980.00000	0.36519	0.16627	
3877394	0.17026	0.36540	1.00000	0.80864	0.80534	5305.00000	8982.00000	0.36540	0.17026	
3877395	0.17056	0.36546	1.00000	0.88565	0.89011	5311.00000	8983.00000	0.36546	0.17056	
3877396	0.17103	0.36532	1.00000	0.90378	0.89011	5320.00000	8980.00000	0.36532	0.17103	
3877397	0.17292	0.36548	1.00000	0.79562	0.79562	5357.00000	8982.00000	0.36548	0.17292	
3877398	0.17435	0.36552	1.00000	0.89494	0.88038	5385.00000	8982.00000	0.36552	0.17435	
3877399	0.17471	0.36553	1.00000	0.92467	0.90274	5392.00000	8982.00000	0.36553	0.17471	
3877400	0.17963	0.36556	1.00000	0.86909	0.85818	5488.00000	8980.00000	0.36556	0.17963	
3877401	0.18172	0.36573	1.00000	0.87086	0.87086	5529.00000	8982.00000	0.36573	0.18172	
3877402	0.18218	0.36574	1.00000	0.87833	0.84435	5538.00000	8982.00000	0.36574	0.18218	
3877403	0.18234	0.36574	1.00000	0.83836	0.83836	5541.00000	8982.00000	0.36574	0.18234	
3877404	0.18290	0.36576	1.00000	0.97003	0.93623	5552.00000	8982.00000	0.36576	0.18290	
3877405	0.18372	0.36578	1.00000	0.82190	0.82190	5568.00000	8982.00000	0.36578	0.18372	
3877406	0.18387	0.36579	1.00000	0.71170	0.71170	5571.00000	8982.00000	0.36579	0.18387	
3877407	0.18659	0.36586	1.00000	0.86975	0.86975	5624.00000	8982.00000	0.36586	0.18659	
3877408	0.18858	0.36592	1.00000	0.95881	0.94998	5663.00000	8982.00000	0.36592	0.18858	
3877409	0.18904	0.36593	1.00000	0.92808	0.91528	5672.00000	8982.00000	0.36593	0.18904	
3877410	0.18986	0.36595	1.00000	0.87282	0.87282	5688.00000	8982.00000	0.36595	0.18986	
3877411	0.19140	0.36600	1.00000	0.78969	0.78969	5718.00000	8982.00000	0.36600	0.19140	
3877412	0.19288	0.36604	1.00000	0.87482	0.86941	5747.00000	8982.00000	0.36604	0.19288	
3877413	0.19468	0.36604	1.00000	0.75951	0.74693	5782.00000	8981.00000	0.36604	0.19468	
3877414	0.19483	0.36599	1.00000	0.75952	0.75211	5785.00000	8980.00000	0.36599	0.19483	
3877753	0.16058	0.36513	1.00000	0.91336	0.88542	5116.00000	8982.00000	0.36513	0.16058	
3877754	0.16115	0.36515	1.00000	0.99458	0.96439	5127.00000	8982.00000	0.36515	0.16115	
3877755	0.16294	0.36525	1.00000	0.80917	0.80917	5162.00000	8983.00000	0.36525	0.16294	
3877756	0.16365	0.36522	1.00000	1.00000	0.96983	5176.00000	8982.00000	0.36522	0.16365	
3877757	0.16534	0.36532	1.00000	0.94952	0.92989	5209.00000	8983.00000	0.36532	0.16534	
3877758	0.16908	0.36537	1.00000	0.95461	0.93930	5282.00000	8982.00000	0.36537	0.16908	
3877759	0.16928	0.36538	1.00000	0.94612	0.90952	5286.00000	8982.00000	0.36538	0.16928	
3877760	0.16974	0.36544	1.00000	0.90460	0.89752	5295.00000	8983.00000	0.36544	0.16974	
3877761	0.17317	0.36559	1.00000	0.93588	0.93588	5362.00000	8984.00000	0.36559	0.17317	
3877762	0.17333	0.36559	1.00000	0.96850	0.96529	5365.00000	8984.00000	0.36559	0.17333	
3877763	0.18019	0.36573	1.00000	0.78126	0.78126	5499.00000	8983.00000	0.36573	0.18019	
3877764	0.18054	0.36580	1.00000	0.83437	0.80942	5506.00000	8984.00000	0.36580	0.18054	
3877765	0.18249	0.36585	1.00000	0.92599	0.89815	5544.00000	8984.00000	0.36585	0.18249	
3877766	0.18362	0.36578	1.00000	0.85374	0.84279	5566.00000	8982.00000	0.36578	0.18362	
3877767	0.18572	0.36584	1.00000	0.96022	0.96022	5607.00000	8982.00000	0.36584	0.18572	
3877768	0.18597	0.36585	1.00000	0.97515	0.95418	5612.00000	8982.00000	0.36585	0.18597	
3877769	0.18700	0.36587	1.00000	0.78265	0.78265	5632.00000	8982.00000	0.36587	0.18700	
3877770	0.18725	0.36598	1.00000	0.80393	0.80224	5637.00000	8984.00000	0.36598	0.18725	
3877771	0.18838	0.36591	1.00000	0.92630	0.92154	5659.00000	8982.00000	0.36591	0.18838	
3877772	0.18884	0.36598	1.00000	0.96859	0.95689	5668.00000	8983.00000	0.36598	0.18884	
3877773	0.18920	0.36594	1.00000	0.94031	0.93943	5675.00000	8982.00000	0.36594	0.18920	
3877774	0.18930	0.36594	1.00000	0.94863	0.94498	5677.00000	8982.00000	0.36594	0.18930	
3877775	0.19237	0.36618	1.00000	0.89291	0.87622	5737.00000	8985.00000	0.36618	0.19237	
3877776	0.19473	0.36609	1.00000	0.75682	0.75682	5783.00000	8982.00000	0.36609	0.19473	
3877777	0.19504	0.36600	1.00000	0.83225	0.77040	5789.00000	8980.00000	0.36600	0.19504	
3877778	0.19703	0.36616	1.00000	0.81054	0.78200	5828.00000	8982.00000	0.36616	0.19703	
3877779	0.19718	0.36626	1.00000	0.79077	0.78924	5831.00000	8984.00000	0.36626	0.19718	
3877780	0.19795	0.36634	1.00000	0.83101	0.81193	5846.00000	8985.00000	0.36634	0.19795	
3877781	0.19821	0.36619	1.00000	0.84586	0.80416	5851.00000	8982.00000	0.36619	0.19821	
3877782	0.20112	0.36648	1.00000	0.87284	0.85719	5908.00000	8986.00000	0.36648	0.20112	
3877783	0.20123	0.36633	1.00000	0.81646	0.81646	5910.00000	8983.00000	0.36633	0.20123	
3877784	0.20394	0.36640	1.00000	0.89388	0.87318	5963.00000	8983.00000	0.36640	0.20394	
3878171	0.14825	0.36479	1.00000	0.81934	0.80819	4875.00000	8982.00000	0.36479	0.14825	
3878172	0.14840	0.36489	1.00000	0.90143	0.85450	4878.00000	8984.00000	0.36489	0.14840	
3878173	0.14978	0.36493	1.00000	0.77432	0.77432	4905.00000	8984.00000	0.36493	0.14978	
3878174	0.15014	0.36489	1.00000	0.97330	0.91913	4912.00000	8983.00000	0.36489	0.15014	
3878175	0.15045	0.36490	1.00000	0.98507	0.96379	4918.00000	8983.00000	0.36490	0.15045	
3878176	0.15951	0.36510	1.00000	0.90407	0.89731	5095.00000	8982.00000	0.36510	0.15951	
3878177	0.16099	0.36525	1.00000	0.96780	0.93658	5124.00000	8984.00000	0.36525	0.16099	
3878178	0.16350	0.36532	1.00000	0.92161	0.89436	5173.00000	8984.00000	0.36532	0.16350	
3878179	0.16611	0.36539	1.00000	0.83047	0.83047	5224.00000	8984.00000	0.36539	0.16611	
3878180	0.16647	0.36530	1.00000	0.97156	0.94102	5231.00000	8982.00000	0.36530	0.16647	
3878181	0.16713	0.36542	1.00000	0.92895	0.86318	5244.00000	8984.00000	0.36542	0.16713	
3878182	0.16744	0.36543	1.00000	0.97647	0.94398	5250.00000	8984.00000	0.36543	0.16744	
3878183	0.16759	0.36543	1.00000	0.99051	0.97051	5253.00000	8984.00000	0.36543	0.16759	
3878184	0.17000	0.36550	1.00000	0.77575	0.77575	5300.00000	8984.00000	0.36550	0.17000	
3878185	0.17071	0.36557	1.00000	0.88578	0.87859	5314.00000	8985.00000	0.36557	0.17071	
3878186	0.17082	0.36552	1.00000	0.90806	0.86347	5316.00000	8984.00000	0.36552	0.17082	
3878187	0.17286	0.36563	1.00000	0.86026	0.81497	5356.00000	8985.00000	0.36563	0.17286	
3878188	0.17312	0.36559	1.00000	0.83167	0.83167	5361.00000	8984.00000	0.36559	0.17312	
3878189	0.17440	0.36567	1.00000	0.93412	0.85937	5386.00000	8985.00000	0.36567	0.17440	
3878190	0.17476	0.36569	1.00000	0.90569	0.90569	5393.00000	8985.00000	0.36569	0.17476	
3878191	0.17486	0.36564	1.00000	0.93382	0.92312	5395.00000	8984.00000	0.36564	0.17486	
3878192	0.17501	0.36574	1.00000	0.91957	0.90217	5398.00000	8986.00000	0.36574	0.17501	
3878193	0.17973	0.36572	1.00000	0.90758	0.86371	5490.00000	8983.00000	0.36572	0.17973	
3878194	0.18039	0.36579	1.00000	0.89718	0.81521	5503.00000	8984.00000	0.36579	0.18039	
3878195	0.18100	0.36581	1.00000	0.95934	0.93820	5515.00000	8984.00000	0.36581	0.18100	
3878196	0.18233	0.36590	1.00000	0.84056	0.81958	5541.00000	8985.00000	0.36590	0.18233	
3878197	0.18300	0.36586	1.00000	0.98403	0.95491	5554.00000	8984.00000	0.36586	0.18300	
3878198	0.18668	0.36602	1.00000	0.88959	0.88352	5626.00000	8985.00000	0.36602	0.18668	
3878199	0.18710	0.36593	1.00000	0.85126	0.81448	5634.00000	8983.00000	0.36593	0.18710	
